1	There was NEVER any intention by the EU dictatorship to give the UK a deal as they don't want other countries to leave when they see the whole of the UK prosper outside of the Failing corrupt,unelected EU
1	Dump all remainers
0	As a Scotsman, I voted yes for independence and no to Brexit
1	I think it’s a great move, to be in control of your own country.
0	Brexit will possibly even take the UK back to our standing before we were in the EU (which of course would be an absolute disaster - we joined because the country was quite literally failing)
1	I am voting Leave. I don't really like the idea of eurocrats in brussels  deciding my future. I have found it amazing seeing friends on Facebook  shout passionately about how voting In is the only choice and that  believing anything other that that makes me an idiot racist. I have  found the In campaign to be the vocal minority. I turn on sky news and  it is just seems to be pushing doom and gloom for the UK economy if we  leave. The current government just seems to be pushing fear and I am  really bored of it.  To say that the only way that we can exist as part of Europe and will only prosper as part of it, seems idiotic to me.
1	Still hoping that this is actually a nightmare and I will wake up any minute now
1	Congratz England!!Goodluck!!
1	My book from 2014 - after Brexit more important than ever!
1	One thing is for sure we couldn't go on with the uncertainty of the last 3 years.At least we can move forward now.
1	Great (patriotic) speech!! UK democracy has won the war!!
0	We're finished as a country unless we ignore the referendum result, that's the reality. I don't really care whether that defies democracy, the fact it we're better off in. Our elected MPs must act to keep us in. However if we actually do leave then I and many others will leave this country for good
1	Isn't it great to be the out of the EU ?  Like having escaped alive from a burning building, we can now watch as it self-destructs from a safe distance.
0	When the full facts of the disaster called Brexit hits home only then will the leavers realise what a con job was done on them
1	VOTE LEAVE!
0	A lot of poor people are going to die because of this.
0	World: Electing Trump is the stupidest thing we’ve ever seen. Britain: Hold my beer!
0	"Britain is basically Pompeii if the Pompeii had voted for the volcano" ... I'm DEAD! :p
1	Brexit is good, UK won't be any poorer if they were to stay
1	I understood the message from Boris! We Europeans are undesirable as long as we don't give UK power and money
1	Fail to prepare, prepare to fail. This Government is preparing to succeed. Already they've engaged the services of 700 lawyers to oversee numerous trade contracts outside of the EU.
0	Waiting for the news about starvation
1	I actually think that if people voted remain and they've still not got over it as of 31/01/2020, then they should probably be having a long hard think as to whether the UK is the country for them to stay in.
0	The daily mail should be ashamed of themselves encouraging the grey market to vote this way. The hard working youth of today will be paying for this editorial genius for years, bravo the daily mail .
0	Borris Johnson said, the UK will not comply by EU standards on social protection or environmental regulations.  Well, I guess the UK better get ready for high tariffs and boycotts of its goods and services.
0	My big worry is that a zero or rubbish deal next year will push most of the continent into recession (including us) and average Europeans (not politicians I mean) start blameing the Brits for the consequences. Europeans have been pretty benign about Brexit but that could change if they start losing their jobs or houses over it. Worried the worst relations could be yet to come
0	Let's cancel it instead please. It's not working, and it's very expensive.
0	As I say goodbye to another friend this week leaving the UK for a job in the EU I am still at an utter loss as to why we are doing this. There are no benefits in my mind in a world where we need allies and friends across the world to combat climate change. It makes no sense to me and the hate filled comments and gloating of the leavers makes it unbearable.
0	Good luck with that Boris. Looks like no deal then. What a shambles this is turning out to be.
1	I'm a Corbyn supporter who would vote to leave the EU tomorrow, if I was given the chance, after their meddling in Ukraine, the way they treated Greece.
1	Surely if a Country has left we need 73.MEPs less ,maybe it was too long ago that I learnt my sums
1	Don’t listen to the remainers they have a extremely low standards ! Raise your standards high uk
0	Decades of ANTI EU media has brainwashed Brexiteers into the idea that the EU was bad...It isn't Bad but actually benefits UK in a huge way
0	I'm just curious how the UK will negotiate with the EU by the end of the year when they don't even know what they want...well at least it's not going to  be boring
0	Always know what's on the ballot. Big oops.
0	Hmm what a childish nationalist mess this country is in. Fuck me the U.K. is just turning into one big steaming pile of a nationalist shithole before our very eyes.
1	And yet remainiacs told us that Britain would have to apply to join the WTO but would be vetoed by Argentina
1	We right behind you Boris. power to the people . @JamesLarkhill @BorisJohnson you are the Man
0	I seriously hope the UK does NOT LEAVE THE EU :( The fact that we're even having a vote makes me sad!
0	Just wait for Project BLAME to start
0	Welcome to the dehumanisation of Britain
1	Happy Independence Day!
1	Let freedom reign!
1	That is so great ! Seeing Britons wave their flag a proudly as we in the USA wave ours ! Happy Independence Day UK !
0	English company:- Hurrah, Boris got #Brexit done....now we can sell our gizmos all over the world.    Me:-Excellent.  I'll buy 2 of your finest gizmos.   English Company:-Sorry ..does not post to highlands and islands..... (you see the problem here)?
1	For heavens sake : GO AND VOTE if you want Brexit to happen!
0	Decades of ANTI EU media has brainwashed Brexiteers into the idea that the EU was bad...It isn't Bad but actually benefits UK in a huge way
0	Bad idea.
0	Lol. I am so prowd to Say I am European, But I seen in this video some proper narrow minded people. Im prowd to be European and I dont have to leave the live some have. Lol Their been stealing our jobs, lol Why Am I the at the bottom of the list ? Because of incompetence and because they keep their hands to fall from the sky. Damn some people i cannot believe it. IF you have British passport that does not mean your British... It only fucking means you have a British Passport...
0	The EU is not the common market. It is the single market. Which means saying no to diversity, to national autonomy and independence.
1	Very happy for the UK! But I hope you're ready to fight, cuz now they're gonna tear Scotland out of the UK.
1	TODAY is the United Kingdom's INDEPENDENCE DAY!!!!!!!!!!!!!!!
1	Evidence that all the EU's "warm words" about still wanting to be "friends" are about as trustworthy as the legendary crocodile's smile! Our continuing frienddhip will be with the people of Europe, as ever, not the institution that we have just left.
0	That is the Britain that I used to know and love...
0	I voted Leave during the referendum, and whilst I stand by my reasons for this initial vote, I came to change my view over the course of the absolute nightmare that has been Brexit.
1	Democracy, integrity, and self-determination win through at last
1	We joined an economic union back in the 70s, and by the end of the 90s  this union had become a political one, which a court and parliament that  made ours no long supreme or sovereign.  How people can want to preserve this baffles me- I'm willing to  accept a few potential years of economic recession if it means self  governance.   800 years ago we created the magna carta, and nearly 400 years ago we  fought a civil war over the unelected creating laws for the people. The  European union in its current state of federalism  makes both of these  events irrelevant.
1	we must leave in March 2019, with no transition period at all. The boots on our feet
0	And moreover Brexit will be a drag on every sector of our society. To make it a success would require a tremendous will and work from the entire population.
1	Pissed theyâ€™ve lost all that tax revenue.
1	The Guardian has become a left wing paper which is the conduit for sensationalism, innuendo and downright lies. Fit for lining cat litter trays and bird cages at best.
0	So far Brexit has been a political disaster.
1	The EU is behaving just like an obsessive, abusive, possessive partner who can't accept that their abused partner has left the relationship. We will no longer be dictated to, and any deal will be discussed as EQUALS, which is what we are now. If they don't like it, there are plenty more fish in the sea (and all the ones around our coastline will belong to OUR fishermen!
0	Its actually embarrassing watching them play at being macho.
0	There is no evidence for this madness. There is no way some notional boost in trade with China or the US can compensate for what “hard” Brexit would cost the economy.
0	The biggest lie of this whole Brexit saga is that those who want to leave are 'racist' or 'xenophobic'. There is nothing wrong with wanting a controlled immigration system.
1	Farage will be remembered well by history
0	so now brits threaten the EU
0	Voting to stay in. We are stronger in Europe - not just economically.  The EU is an amazing thing - all these countries who've fought each  other - working together. I'm proud to be English & I'm proud to be  part of the EU too.
0	The EU stop corporations from forcing them to work 60 hour weeks. Stop animal testing. Stop lethal chemicals from being tested off the coast for oil clean up. Stop the UK Government from selling off the NHS so fast. Stop corporations from putting a patent on seeds & genes in livestock like in USA so that Farmers can't collect a wage. They stopped the bill to get rid of Sick pay & Holiday entitlement. They limited the amount of overtime you can do. They stopped the use of anti-flammable blood anti-coagulants being used in daily products because they care about LIFE before profits.   I will forever hate all those block-headed morons who voted to leave because this country is about to go down hill FAST. In just 5 years, everything will turn to shit. The corporations will own everything, Government will have no power, the Media will brainwash with forced ways of advertising, pensions will be gone, you'll have to PAY for a GP Appointment, for the NHS visits, deals with the USA will turn farms into factories (MONSATO), the price of produce will sky rocket, exports/imports will cost shed loads more because Canada, China, India, Australia etc are so far away (duh?) & we have forever locked out our neighbouring allies all because of all these dense people who reacted on pure HATRED without the benefit of intellect.
0	The next 5 years is on you David.
0	Do you remember when the UK was a great place to live? Whatever happened to that country!
1	Im glad the people in uk woke up
1	Leave means leave. Sign the UK open petition for a no deal Brexit  323,621 agree. MBGA
0	To all those Brexiters telling people to "get over it" and "you lost" when commenting on any post that refers negatively on Brexit... do you not see how these comments reflect so badly on yourself and see why the Remainers have such a problem with those that voted to leave the EU? The only logical reason I can see for you posting the way you are, is that you don't give two flying f**ks about the country you live in anyway, because in case you didn't notice, a struggling economy benefits very few and the poorest are always hit the hardest... so I have to conclude that your patriotic views can only be posturing, as flushing the country down the toilet is obviously anything but patriotic.
0	That’s the point.  If you voted Brexit, you lost. If you voted Tory, you lost. Even if you’re rich, you lost. Because everyone else did.
0	Gams don't do evidence or reason. That's why Brexit is going to fail.
0	Brexit is an ugly thing, spearheaded by ugly men with ugly intentions
0	Fishing contributes about 1% of our economy. Only brexiteers would be stupid enough to value fishing over our services sector which makes up 80% of the economy.
1	This is our country, this is our people. We aren't gonna fall because we've got eachother.  Be proud of our flag be proud of our name, we are the UK and we're going to shine once again
0	We need the EU, especially for the future, without it we’re going to have a hard time as single nations in an ever more competitive world.
1	Fantastic. We have our country back. Make our own laws, not be part of a Europe going nowhere.
1	‘at less we will now be exploited by real British politicians and not EU one’
0	udged by AEP prophecies in the past about the demise of the € the European  Union will enjoy a brilliant future in contrast to Little England.
0	When the original vote was subject to serious amounts of manipulation, fear-mongering and other tactics, then why should it stand?
1	Job done. The UK is out, the rest is just details.
1	Vote LEAVE!!!!!
1	Well it's finally about time. The people of U.K. have been waiting for this for a long long time
0	I want to stay in the EU because I don't want to see those jobs go..and the workers being left in the same state we were.
0	It will impact not only UK  and existing members of the EU but also the rest of the countries.
0	I've from UK and just voted to remain today and to say thank you TYT support.
1	How will Christmas dinner be different after Brexit?No Brussel
0	What is going to be of this ex wonderful country with Boris and Farage leading?
0	I haven’t seen that many White Nationalists since Trump’s last Hate Rally.
1	Once we’ve left the EU, we will be sovereign and free (whatever that means). Our skilled negotiators (led by dead-beats such as Liz Truss) will strike a free-trade deal with Japan, something the Brussels bureaucrats could never pull off.
1	Really, even though I disagree in full with your statement, you’re still entitled to your opinion; brexit is pretty great!
0	Brexit is a stupid idea and it is not going to work without a great deal of unnecessary pain to the economy.
1	why dose this matter to you so much if we're the ones lossing out? We made a choice and we will live with it. It has nothing to do with anyone else this was not hate towards the people of Europe this was a choice to get us out of an undemocratic union.
1	left loses again lol
1	I seem to recall a certain little corporal, who had also over-run Europe,  threatening us in 1939.  Our response was two fingers.  The same again is indicated now.     The Eurocrats are being sore losers, financially and emotionally, they are trying to control us - yet again - because they fear Great Britain succeeding, which it will, without their control and over-lordship.  Where Britain leads - others will follow.    Brexit lunch happening in Australia for us-expats at an English pub with proper English bitters.  We shall be toasting our Independence Day.   God Save The Queen, for nothing can save the EU!
1	screw eu and ur unity !
0	I'm voting remain. the EU is a known system, leaving is a risk we don't need to take. Plus I like being part of a larger system, unlike some of my countrymen I don't view the UK as some islands far away from europe. Plus in my more naive moments I like to imagine that this sort of large union could lead to the utopian future I read in sci-fi novels as a kid.
1	I'm an American, but I 100% support British freedom from foreign fascism. Hope that a 'big, beautiful' trade deal with the U.S. is soon to follow… Congratulations to the UK…
0	Brexit has done the rest of the EU countries a great favour. It’s such a self-evidently stupid move to make that it’s killed off all the similar right-wing ’exit’ policies across the EU. Here in Sweden the only two political parties who had ’Swexit’ as part of their programmes quietly dropped the idea about 2 years ago.
0	Brexiteers deserve all the job losses and hardship heading their and their family’s way.
1	The equivalent of 19 smaller EU states have just walk out the door taking our money and our fish with us. Isn't it time we told the EU what they can and cannot have. The writing is on the door for this corrupt EU project. Once again it is us, the UK that had the guts to take on Germany and we won again.
1	What a beautiful moment. Congrats to all the Brits who never gave up.
1	The PEOPLE voted, brainwashed, uneducated, spineless europhiles need to stop weeping and gnashing their teeth and accept the DEMOCRATIC result
0	Wow fell like children should have had a vote because we should have a better future and not have to worry about what will happen
0	Boris Johnson's Brexit is opposed by 2/3 top Brexit parties. Boris Johnson's Brexit is opposed by 250K leave-voting unionists. Boris Johnson's Brexit is opposed by 2/4 countries of UK. Boris Johnson's Brexit is opposed by the 53% who voted for 2nd referendum parties. #NotMyBrexit
1	Congrats to UK - Independence Day!
1	The EU... is the enemy of the world.
0	Took some stuff to the local tailor today for repair. She’s Austrian, with a British Husband. Runs a small business in the Town and does great work. Chatting about #BrexitDay and she said yesterday a customer told her to ‘go back to her own country.’ This is what Brexit enables.
0	Brexit - A terrible decision.
0	It begins infidels. Brexit was a hell of a battle. This is the actual war.
1	best thing i ever did was vote leave
0	Strange, one of the reasons for Brexit was that they wanted more democracy. First they send they send the parlement and now they send the journalists home. Uk be on the lookout, these are dangerous times!
1	Jog on you lefty tossers! The EU is dead and they just haven't  figured it out yet.
0	Everyone celebrating for this Brexit..wow, Hopefully Britain will be save from Thieves and Robbers, Because, everywhere polish, and Romanian people involved..what I've seen in the last five years, experience, has many proofs around us
1	To be honest we weren't the little guy, we were the biggest MAJORITY, it was just the minority that kicked, screamed and cried at everything the MAJORITY did! It's like the old saying goes, "shy bairns get nowt” they got what they deserved!
1	EU - the club that losers want to join.
0	Nothing happy about this day whatsoever
1	If it was so great they wouldn't be leaving, the rest of them are so jelous
0	Congratulations Brits! Got your country back. Hope it's not too late.
0	It’s #BrexitEve today, so remember to put your clocks back to 1973 before you go to bed.
1	Once they see how Much more successful the UK is outside - they will be lining up to leave. The EU know it
1	I voted OUT.
1	I don't think people will just completley halt trading with us once we leave the EU.  Also, the EU costs us quite a lot of money (£350 million a week IIRC)  which could be used for other things, like improving the NHS for both  the public and the employees of it. Fair Pay for those hard-working,  dedicated people has never been the same since George Osborne royally  fucked over their wages.
0	And from tomorrow onwards when we see Tax Rises, Cost of Food Rises ect ect, that is when we will regret leaving the EU
0	Against. Not at all convinced that the good things the EU spends money on in the UK (infrastructure, science etc) would be spent in a similarly wise way by Westminster. Also concerned about the risk to the City - afraid they will lose business to Frankfurt.
1	The European Union is antidemocratic and the enemy of every nation state on this continent.  That is the only fact you require.
1	The article fails to discuss the constitutional position of Britains citizens. I want out because I don't want to give away my rights to self-determination, I don't want to sign over power of attorney to a corporate and political elite.
1	If you think 2013/14 was bad, the next crisis will be blow-out horrible. All we can do to protect ourselves is to decouple our economy from the EU's so we're not dependent on them in any way.
0	You can invest in schools and the NHS better by not doing Brexit and you know it
0	You won. Get over it - and take responsibility for what you voted for.
1	Off we go, and no remoaners - I don't mean your imaginary cliff.
0	I'm Scottish and I voted no. As soon as my country regains its Independence, it will rejoin the EU. Flame away you brexiteer fuckheads.
0	Happy trip back to the middle ages England
1	This all boils down to the fact that the EU does not favour competition. It wants to ensure that there is none. This is proved by the fact that it wants to prevent its biggest export market having a successful economy by refusing a reasonable trade deal because that market might become too competitive. No country would ever demonstrate such stupidly, only an undemocratic bureaucracy unanswerable to its own people.
0	I agree with Macron, this is a lose lose, but a huge ammount is going to depend on whether the current both hard and yet utterly unclear line that Johnson is taking is the act or the reality of his actual ambitions...
0	There is huge inequality in the EU. Bulgaria uses horse drawn carts. Poland has abysmally low wages. This goes on. British companies love this
0	Strange how we left EU and are now wanting to have the same trade deals as if we are still members. We have left, expect less. Johnson is trying to get back into the womb.
1	Hard Brexit then. Problem solved.
0	Yes, it'll be the greatest act of unforced national self-harm, in modern history.
1	well boys, they did it #BrexitDay
1	now we need to give Boris our support we don't need the EU
0	Haha, gonna be fun to watch the island sink while the rats are clapping their own doom...
1	We want a no deal Brexit, we want a no deal Brexit, a no deal Brexxxxxit, we want a no deal Brex-it
0	Nothing the EU has ever done validates this high handed, dictatorial approach.
1	For the first time in a long time I feel proud to be British
0	It makes me feel like the US and Britain are in some weird competition to out-moron each other
1	No more bureaucracy
1	And yet tomorrow nothing will have changed, we will all still be Europeans of course, still subject to the same rules and laws, but now without any say in how they are implemented. The only other difference is that it will be a Saturday, I do like Saturdays.
1	Happy Brexit Day everyone !:)
0	The European Union is a failed experiment, member countries refuse oversight or accountability for trade agreements
0	The eu is stronger than ever now. No one wants to leave now they have seen the absolute shambles of Brexit.
0	The price of Brexit is the destruction of the United Kingdom.
1	Will this mean the eu nationals already here will have to return home i hope so then if they want to come bac they would have to pass checks etc
0	I personally think it was a huge mistake and a bad thing for the UK and EU.  Secretly, it makes me laugh and I'm very entertained watching the "enlightened" Europeans experiencing the very things they often lecture others about. Hard to criticize others when your union is starting to literally fall apart from the inside out. How could that possibly be?
0	Jesus fcukin H Christ!, this is the kind of things dictators like Trump do, solve a problem by banning officials from talking about it. Let’s also not forget that Johnson has advised people to ignore the BBC and is trying to prevent access for news agencies that decry his actions!
0	We must NEVER give up! Rejoiners unite! Let's be defiant and organise.
0	According to Bloomberg Economics, by the end of this year Brexit will have cost Britain some £200bn in lost economic growth – nearly as much (adjusted for inflation) as the country has paid in to the EU budget over the entire period of its membership since 1973.
1	Congratulations British people for your brave votes against globalists and liberal mafia.
0	Hopefully they realise what most people realised from day one that is an awful idea and the whole thing gets cancelled, I know there was a vote by the public but a lot of the public are too stupid to see what is bad for them.
1	Salty MEP tears. MEPs are unskilled, talentless pen pushers. So happy to see them unemployed. No one will hire them.
1	Localism won, it's good; every country faces different situations that are better to handle bottom up, in the smaller and closer scale. Of course it's not everything better, but overall it is
0	wish we stayed but does it really make a difference?
0	I am ready to campaign with all my heart and soul to keep Britain inside a reformed European Union
1	Brexit=Freedom
1	We will now have true democracy once again. We will be able to take proper control of our boarders to keep out health and economic migrants, along with the bogus refugees. We will also be able to negotiate trade deals with the rest of the free world, without the stranglehold dictats of the EU beurocrats. Because the changes will be gradual, most people won't notice much difference for quite a while. But once the country finds it's new freedoms, I think we will see things change for the better.
0	Tonight's prayer - that my kids may get to see the UK returning to the European family
0	The argument to leave has always been flimsy, let’s revoke and retain control of our destiny and get in with the important things.
0	I don't think anyone felt opressed by the EU until the idea of Brexit was pushed on everyone
1	The European Union is toxic the United Kingdom did the right thing leaving that garbage tlnow they can have real independence and make their own laws and have a real border without having to ask EU what ot can do.
0	And I thought the british were intelligent people....
1	Congrats to the UK and wish them the very best in their sovereignty and independence.
1	It’s done. Today we will finally leave the EU. #BrexitDay
0	so scotland wants to be independent and then join the EU.....
1	The UK WILL NOT ALLOW THE EU TO CONTROL anything any more, nothing. For too long, they have even told us what time it is. #Brexit #Leave #EU #SundayMorning #SundayThoughts #Brexit50p #Marr #SundayBrunch
0	The biggest mistake we have ever made.
1	Who wants the EU to infantalize them.
1	We as one in a year will be a force to be reconstructed to the power of what we were never released to be.now WE CAN SAY WITH PRIDE ONCE AGAIN WE WILL NEVER SURRENDER..…
0	This is the UK decay
1	If the "experts" were able to correctly anticipate the future with a reasonable probability, then they'd be entrepreneurs acting on their anticipations to participate in and contribute to the productive economy, not policy wonks. In other words, those who are poor at anticipating the future pontificate rather than participate.
1	The best thing the UK has done is voted to LEAVE this corrupt EU and may all the European countries do the same only then Europe will grow stronger and all the peoples take back their countrie and power and unite and take back control from their servants..
0	I don’t know what’s worse: waking up to #Brexit, or having Jonathan Freedland at the top of my Guardian news feed.
1	make Britain great again, and lets start with all the people that shouldn't be here, or are here and serve no purpose other than take take take, time to go home.
0	I phoned ITN newsdesk, about a segment a reporter did on Dutch fishermen livelihoods being affected by Brexit
1	God Bless Merry Old England.
1	Britain and America are God’s children. Britain is finally free.
1	No translation error with me: Good riddance to the EU! EU’s last words to UK before Brexit were ‘goodbye and good
0	The rational world looks on..and they are ashamed for many Brexiteers. I'm afraid to say, but the overs, the uneducated and bottom feeders of the UK (with a tiny sprinkling of those who should be brighter) did this.
0	Ah well, fuck it, they've been told repeatedly it was a bad idea from the start, so if it goes through we just move onto holding them to account for their lies and deceit made to the British public as the country progressively gets poorer and their deception is laid bare.
0	I wish Britain weren't so small minded, I want to stay in Europe and the eu but it will never happen until everyone who is a teen now becomes 18 and all the racists die off
1	Overthrowing a democratic election..... What could go wrong??
1	That was true in the Brexit Bashes in pubs around the country too.
1	One of the happiest days in my life
0	Division is anti progress
1	Well obviously German citizens don't consider the UK a part of Europe for a while now. When traveling last year I had a smartass Passport control agent laugh at me when I referred to England as Europe. So good riddance to the EU and more power to you, get on with it. You will enhance your strengths, and conttol your own destiny.
0	It seems that they're having fine time in Parliament these days. Apparently they haven't fathomed the fact that they are down the drain if they don't remain a member of the most significant European organization in all of history. It seems they have never realized the importance of having a European Germany rather than a German Europe. Rescind the Brexit-nonsense, call off the "divorce". We all want you among us, the united peaceful European Nations. Why indeed antagonize yourselves from the obvious common good? In many ways you are special, but NOT that special! Greetings from Denmark.
0	I voted Leave for a variety of reasons. The biggest one e was the promise of extra funds for the NHS followed closely by the fact that I was on the way out of various YouTube conspiracy rabbit holes and I was still anti Big Government. A lot has changed since that vote and a lot of lies and false promises were dolled out to the Public.  I definately fucked up in voting leave. This isn't a reason for voting again as the info to counteract my views was there, I just didn't look for it. But the sheer amount of lies told to us at the time by the Leave campaign should give us the right to vote again.  What I have noticed is that a large number of people who say they would vote leave again are older people whose futures are relatively secure.
0	This is the most stuppidest thing I've ever hered or seen in my life WHO CARES
1	For the first time in 37 years the UK can be a UK!! A sovereign nation with its own laws, Monarchy , Parliament and endless opportunities for growth. An opportunity to grow manufacturing in the UK. GREAT TIMES A HEAD. The pound has not sunk. The sky has not caved in !!
1	I feel sorry for the BBC. All their biased reporting against leaving and they still couldn’t turn the public. Probably because most people don’t even watch the rubbish they churn out !
0	Let’s hope we are not sleep walking towards an exit from the EU
0	Never forgive and never forget this shower of charlatans and their inane three-word slogans and years of lies and poisonous propaganda
0	This is ridiculous everything that happens in this bloody country country they blame the emigrants lol wtf the main problem is the Eastern European’s is sad really the black girl she said we take their job well they lazy to work lol
1	Britain DOES NOT exist to give foreigners a better life.
0	It'll be a cold and lonely experience. The nation has become an oxymoron - It's neither United nor Great any more - just a loose association of what could have been.
1	Out for god sake
1	Fundamentally I don't want Britain to be part of a European political union, and don't trust our political class to keep us from further integration. I didn't see Remain as anything more than a temporary "status quo" option and our apparent "opt out" from ever closer union wasn't worth the paper it was written on.
0	UK leaves the most wealthy club on the globe to keep the lowest life of standard.I hope that I am wrong
1	The British success story in a brilliant example: Jaguar Land Rover Slovakia is a Slovak subsidiary of the British car producer Jaguar Land Rover, itself a subsidiary of Tata Motors.The company produces Land Rover Discoveries in its factory in Nitra, where production started in October 2018.....OH!! How comes? Where is the British success??
0	So far we have only notionally "left" and we are already seeing the start of an economic downturn.
1	The eu can vote on whatever they like... We are off :)) Out of this corrupt, anti democratic, perk ridden, political amalgam... And it feels GREAT !! :)
1	This is a good piece. I would go so far as to say that had the EU fanatics foiled brexit I would have supported an armed uprising and I am a Mr goody two shoes. Thankfully we have avoided that and the destruction of our democracy. God bless the UK the British people and dear old Nigel farage who's family were put through hell by the crazy remainders.
1	Non skilled Europeans are already in their thousands in the UK. More have left the UK after grabbing a UK Social security number & are happily claiming child benefits, unemployment benefits & Incapacity allowance from UK taxpayers while living in EU. Leaches & parasites.
1	We Want Workers !, NOT Scoungers !
0	With the possible exception of selling our soul to Trump, we could have done all these things while we were in the EU
0	A lot of banning going on from this "free , democratic " government of ours , thought the tories were all about less regulation ?
0	I think my dad is one of few older people I've spoken to that doesn't want to leave the EU. I'm proud.
0	“Applicants must have the unrestricted right to live and work in the EU.” British only nationality not good enough.
0	I believe we should stay in purely because there's far too much to risk  if we leave. The Leave campaign cannot say anything with any certainty  because nobody has ever left the EU. They seem to make out that we would  be able to negotiate a utopian deal if we leave, particularly when it  comes to immigration and trade. However, I doubt it will be that simple.  If, for example, we were to leave and we still wanted to trade within  the single market/EU we will still have to contribute to the budget  without getting any say.   That being said, the reason why I'm voting in has nothing to do with  the In campaign. The campaigns for both sides have been shambolic and  full of lies and the media have behaved abominably as well.
1	EU is not a democratic institution, it is a complete technocracy  government ruled by lobbies ( a bit in an american fashion) with a bunch  of non-elected people deciding important laws over natonal sovereignty,    I can agree to a europe, but rather the europe of nations as De Gaulle put it,   the fact that the EU was initiated and created by two american agents  (Jean Monnet and Robert Schumann,) should tell us that EU was never  designed to make Europe stronger but rather the opposite,   I will agree that this brexit is a political demagogic scam, but I  actually hope it will crush the european union (not europe, I believe it  will be tough, but necessary to destroy this oligarchic tool)
0	FREE AT LAST !!!! GOD SPEED !!!!!
1	Congratulations❤ Now      #MakeBritainGreatAgain &stop the Islamic Invasion!
0	First for the sake of democracy, when can we see the RUSSIAN report.
1	WE THE WORKING CLASS WON
1	Clean brexit please
0	Voters reserve the right to change their minds. 00% and yet Europe should also reserve the right to say NO, as we have had enough.
1	Freedom U K
0	And Brexit just keeps on delivering the manure. Brexiteers - it is ALL YOUR FAULT from here on.
1	That’s it now I’m moving to bongo bongo land ... oh wait I’m already here
1	Save yourself from the EU.
0	I think we knew from day one that brexit is all about blaming immigrants for everything. Tragic nonsense - if you want to blame anybody for the deficiencies in your life you should start with the tories, thatcher and neoliberalism.
0	Not really surprising for May wanting to basically keep all benefits from the EU while ditching all obligations at the same point
1	My joy is only matched by sad remainers heartache
0	The GDP of the EU is bigger than the USA, and members get to trade in that enormous single market without restrictions on the movements of goods.
1	Looks lime the British have two holidays now in January. New Year eve and independence day.
1	We’ll never rejoin after all the benefits of Brexit are realised, the EU is hanging on by its fingernails anyway and difficult to see it surviving for many more years - it needs total reform but the people with the power to allow that are unelected and too deeply ingrained in the corruption!
0	40% England gas is from EU 6% England Electric is from EU Scotland exports power to England Loch Ness has more water than England 30% of English food consumed is from EU 53% of English imports are from EU (8% of EU exports) 45% of all English exports are to EU
0	So now non-politicians are being forced to lie
0	Until the Scots vote of independence
1	31th of January for Europe is like 4th of July for America ...the day when we got rid of England
0	There is no `coming together' , I want to disassociate completely from Brexiteers and everything they represent.
0	The only thing saving Britain now is common wealth countries. Watch the pound go further down
0	Can't remember who said it, but I have found the quote: "The EU is made up of small nations and nations that don't realize that they are small yet".   A country of 10-60 million doesn't have the influence (as in possible market) needed on the world stage to promote it's values and protect it's citizens from countries and corporations alike.
0	And soon Scotland and Northern Ireland will leave the U.K. in response. The Kingdom is shrinking...
1	they should leave so we and the rest of the EU can finally work on our European superstate without disturbing party poopers. They have slowdown the european integration long enough.
1	I am from Dublin Ireland  and I think we should leave the EU well done Uk
1	I think weve subsidised the poorer countries of the EU for long enough. Time to put our own people first!
0	Leavers should take a lesson in keeping their mouths shut.    They lost.    Nothing more to say.
0	I guess nobody is surprised by this obvious act of xenophobia because this is EXACTLY WHAT the Brexiters voted for. Afterall, they elected Boris Watermelon Smile Letterbox Johnson to be their PM.Hence, I will never unite nor support this xenophobic racist Brexit.
0	Anger as Gove claims UK doesn’t ‘need’ trade deal with EU
1	Tonight we have left the EU - an extraordinary turning point in the life of this country. Let us come together now to make the most of all the opportunities Brexit will bring - and let’s unleash the potential of the whole UK.
1	Congratulations to all of my friends in the UK
1	I do not think Islamic immigrants integrate well into society.
0	I say give us a second referendum. Give us a chance to stop this nonsense.
1	The EU like the UN are globalist organisations with unelected members who only care about making evil corporations richer
1	Independence Day...UK will BE great again....!!!!!!!!!
1	Always united? We were never united even when we were part of the Eu! The only thing the Eu cares about is the UK taxpayer money. Good riddance.
1	I personally find it unfair that law-abiding non-EU citizens who pay their dues in the UK have to face a disproportionate number of hoops to jump through in order to seek a future in the UK after graduating from university
0	Of course brexit will be a success...for its wealthy hedge fund backers.
1	I used to be pro-EU, then I realised what a fool I had been.
0	At last we are free from the land of TRASH.
1	Brexit will be worth it, and could deliver better accountability and control to the people of the UK.
1	However this is still a free country and we are free to reject it, while abiding by the law
0	Johnson wants the  benefits of a union but not the obligations. And do away with workers protections etc. while he‘s  at it. Working for his business friends, not for the people.
1	So they pledge to subvert a legal and democratic vote because they don't like it. Authoritarians come in many political flavors.
0	Congrats to UK for standing up for their sovereignty!!
0	According to Brexiteers, now that we've detached ourselves from the evil EU, we can now start to rebuild the British Empire. It's quite simply, we're going to order all the other countries to make a magical trade deal with us to our liking and all those that refuse we shall declare war on them and take what we want. There... Sorted!
0	Stop brexit !!!!
1	Is it something like a hate crime or just a sense that white people have been left behind?
